,CAISO,PNW
4791,8773.010489499688,0.0
4792,7969.321648548359,0.0
4793,6484.038289091108,0.0
4794,3716.1718530714124,0.0
4795,737.3074617577092,0.0
4796,0.0,0.0
4797,0.0,0.0
4798,0.0,0.0
4799,0.0,0.0
4800,0.0,0.0
4801,0.0,0.0
4802,0.0,0.0
4803,0.0,0.0
4804,44.29934738487925,0.0
4805,19.156474544812646,0.0
4806,935.0754137186673,0.0
4807,4192.873365995868,0.0
4808,6959.786658062244,0.0
4809,8001.4199614364325,0.0
4810,9119.67916298987,0.0
4811,9482.45489968226,0.0
4812,9559.08079786151,0.0
4813,9603.38014524639,0.0
4814,9501.611374227072,0.0
4815,9056.223341060178,0.0
4816,8297.148037221978,0.0
4817,7022.045200332886,0.0
4818,4409.580984284061,0.0
4819,1083.5380914409652,0.0
4820,9.578237272406323,0.0
4821,0.0,0.0
4822,0.0,0.0
4823,0.0,0.0
4824,0.0,0.0
4825,0.0,0.0
4826,0.0,0.0
4827,0.0,0.0
4828,0.0,0.0
4829,0.0,0.0
4830,445.13815360537757,0.0
4831,2542.286353211461,0.0
4832,4977.453899405586,0.0
4833,7134.112547354634,0.0
4834,8664.721278735691,0.0
4835,9180.081761385767,0.0
4836,9188.413224153783,0.0
4837,9227.69012006014,0.0
4838,9126.522357877098,0.0
4839,8742.084861581545,0.0
4840,7902.9875399457405,0.0
4841,6612.8010198702605,0.0
4842,3589.6702440476433,0.0
4843,643.9030510708803,0.0
4844,0.0,0.0
4845,0.0,0.0
4846,0.0,0.0
4847,0.0,0.0
4848,0.0,0.0
4849,0.0,0.0
4850,0.0,0.0
4851,0.0,0.0
4852,0.0,0.0
4853,0.0,0.0
4854,486.3928803986284,0.0
4855,3340.67445399537,0.0
4856,6685.232284281347,0.0
4857,8029.851324904302,0.0
4858,8598.765951478346,0.0
4859,9117.196686274488,0.0
4860,9120.109218492446,0.0
4861,9089.042208167582,0.0
4862,8690.02529430763,0.0
4863,8088.10196926342,0.0
4864,7744.423167544628,0.0
4865,6319.224068891561,0.0
4866,3605.7148858293526,0.0
4867,655.3197490400681,0.0
4868,0.0,0.0
4869,0.0,0.0
4870,0.0,0.0
4871,0.0,0.0
4872,0.0,0.0
4873,0.0,0.0
4874,0.0,0.0
4875,0.0,0.0
4876,0.0,0.0
4877,0.0,0.0
4878,495.60728395873286,0.0
4879,3179.2576845728504,0.0
4880,5906.552562247913,0.0
4881,7431.19962757693,0.0
4882,7980.150161276818,0.0
4883,8636.757071727037,0.0
4884,8770.600134713935,0.0
4885,8785.14829373425,0.0
4886,8484.48634064774,0.0
4887,7938.445438751915,0.0
4888,7388.525027784006,0.0
4889,6103.4376476561765,0.0
4890,3323.769397507979,0.0
4891,573.1974654004132,0.0
4892,0.0,0.0
4893,0.0,0.0
4894,0.0,0.0
4895,0.0,0.0
4896,0.0,0.0
4897,0.0,0.0
4898,0.0,0.0
4899,0.0,0.0
4900,0.0,0.0
4901,0.0,0.0
4902,467.85698888070266,0.0
4903,3280.865467480037,0.0
4904,6176.005580491031,0.0
4905,8057.699990315299,0.0
4906,8852.61688051386,0.0
4907,9165.010418543921,0.0
4908,9198.743054105853,0.0
4909,9194.343145119514,0.0
4910,9128.34451032443,0.0
4911,8788.084882047555,0.0
4912,7931.569266040249,0.0
4913,6504.5321181376685,0.0
4914,3786.85500090901,0.0
4915,715.7185284444605,0.0
4916,0.0,0.0
4917,0.0,0.0
4918,0.0,0.0
4919,0.0,0.0
4920,0.0,0.0
4921,0.0,0.0
4922,0.0,0.0
4923,0.0,0.0
4924,0.0,0.0
4925,0.0,0.0
4926,492.2088169285575,0.0
4927,3114.5550680828724,0.0
4928,6274.179859161613,0.0
4929,8105.433867204246,0.0
4930,8873.991248817994,0.0
4931,9350.781476300595,0.0
4932,9527.502232258079,0.0
4933,9439.734876950335,0.0
4934,9021.060871225563,0.0
4935,8380.59638654744,0.0
4936,7810.108577047112,0.0
4937,6354.830942417377,0.0
4938,3426.4849930279584,0.0
4939,591.8366256562655,0.0
4940,0.0,0.0
4941,0.0,0.0
4942,0.0,0.0
4943,0.0,0.0
4944,0.0,0.0
4945,0.0,0.0
4946,0.0,0.0
4947,0.0,0.0
4948,0.0,0.0
4949,0.0,0.0
4950,244.84803550169772,0.0
4951,1977.7097360330365,0.0
4952,3999.184579861063,0.0
4953,6066.790212986511,0.0
4954,7247.265282700009,0.0
4955,8417.094785652565,0.0
4956,8341.392977574746,0.0
4957,8260.959806492061,0.0
4958,8232.57162846288,0.0
4959,7895.462014366341,0.0
4960,6856.927834798752,0.0
4961,5461.175748363954,0.0
4962,2598.7011304214006,0.0
4963,352.4865438623474,0.0
4964,0.0,0.0
4965,0.0,0.0
4966,0.0,0.0
4967,0.0,0.0
4968,0.0,0.0
4969,0.0,0.0
4970,0.0,0.0
4971,0.0,0.0
4972,0.0,0.0
4973,0.0,0.0
4974,284.5456954330972,0.0
4975,2255.724943070667,0.0
4976,5157.2064384713685,0.0
4977,7019.2852640257815,0.0
4978,7791.834198776781,0.0
4979,8490.666632120243,0.0
4980,8396.309510318593,0.0
4981,7856.704720015414,0.0
4982,7380.496120922718,0.0
4983,6997.17031360352,0.0
4984,6152.379207473133,0.0
4985,4682.472169406822,0.0
4986,1963.8075974968158,0.0
4987,232.94414444782052,0.0
4988,0.0,0.0
4989,0.0,0.0
4990,0.0,0.0
4991,0.0,0.0
4992,0.0,0.0
4993,0.0,0.0
4994,0.0,0.0
4995,0.0,0.0
4996,0.0,0.0
4997,0.0,0.0
4998,389.96358982379786,0.0
4999,3209.2559132906617,0.0
5000,6392.514253926405,0.0
5001,7770.385604637157,0.0
5002,8435.730889990848,0.0
5003,8902.72432471811,0.0
5004,8935.462008802084,0.0
5005,8440.545255297313,0.0
5006,8010.140996899196,0.0
5007,7523.890100946066,0.0
5008,6851.804704163322,0.0
5009,5679.988188569341,0.0
5010,3041.716000625623,0.0
5011,411.14679717225107,0.0
5012,0.0,0.0
5013,0.0,0.0
5014,0.0,0.0
5015,0.0,0.0
5016,0.0,0.0
5017,0.0,0.0
5018,0.0,0.0
5019,0.0,0.0
5020,0.0,0.0
5021,0.0,0.0
5022,435.70496657317716,0.0
5023,3260.041383226416,0.0
5024,6169.582326676188,0.0
5025,7695.51794294136,0.0
5026,8493.342148399799,0.0
5027,8889.349551351866,0.0
5028,9089.773835975526,0.0
5029,8536.912645057118,0.0
5030,8184.4757387623695,0.0
5031,7865.926996534426,0.0
5032,7334.366937315149,0.0
5033,6325.467881383481,0.0
5034,3584.399525008671,0.0
5035,592.5587545395209,0.0
5036,0.0,0.0
5037,0.0,0.0
5038,0.0,0.0
5039,0.0,0.0
5040,0.0,0.0
5041,0.0,0.0
5042,0.0,0.0
5043,0.0,0.0
5044,0.0,0.0
5045,0.0,0.0
5046,390.2059028623297,0.0
5047,3211.2500598522097,0.0
5048,6396.486392846931,0.0
5049,7775.21391629383,0.0
5050,8440.972629572521,0.0
5051,8908.256241642224,0.0
5052,8941.014268055356,0.0
5053,8445.789986397982,0.0
5054,8015.1182862017795,0.0
5055,7528.565246830234,0.0
5056,6856.062233995897,0.0
5057,5683.517582678724,0.0
5058,3043.606042326172,0.0
5059,411.4022728943575,0.0
5060,0.0,0.0
5061,0.0,0.0
5062,0.0,0.0
5063,0.0,0.0
5064,0.0,0.0
5065,0.0,0.0
5066,0.0,0.0
5067,0.0,0.0
5068,0.0,0.0
5069,30.08323819849095,0.0
5070,323.75294442185503,0.0
5071,1915.299498637257,0.0
5072,3366.4576079263684,0.0
5073,4635.683752872224,0.0
5074,5929.262995407336,0.0
5075,6596.8243763833725,0.0
5076,6588.229165469518,0.0
5077,5718.680328017898,0.0
5078,5147.098802246572,0.0
5079,4923.623318486352,0.0
5080,4523.946010992116,0.0
5081,3138.6845187092226,0.0
5082,1608.7369760431113,0.0
5083,190.52717525710935,0.0
5084,0.0,0.0
5085,0.0,0.0
5086,0.0,0.0
5087,0.0,0.0
5088,0.0,0.0
5089,0.0,0.0
5090,0.0,0.0
5091,0.0,0.0
5092,0.0,0.0
5093,0.0,0.0
5094,345.6699142932247,0.0
5095,2656.720198425069,0.0
5096,5583.392139441038,0.0
5097,7105.437127138507,0.0
5098,8014.0551875664105,0.0
5099,8623.092655606853,0.0
5100,8739.413325178542,0.0
5101,8151.225788476421,0.0
5102,8037.099848519293,0.0
5103,7487.320080071974,0.0
5104,6956.195513348415,0.0
5105,5638.260379805042,0.0
5106,2826.811743553482,0.0
5107,13.168377687360938,0.0
5108,0.0,0.0
5109,0.0,0.0
5110,0.0,0.0
5111,0.0,0.0
5112,0.0,0.0
5113,0.0,0.0
5114,0.0,0.0
5115,0.0,0.0
5116,0.0,0.0
5117,0.0,0.0
5118,487.13119568489077,0.0
5119,3345.7453979076035,0.0
5120,6695.380066838638,0.0
5121,8042.040158702059,0.0
5122,8611.818363634886,0.0
5123,9131.036045263092,0.0
5124,9133.952998530667,0.0
5125,9102.838830343208,0.0
5126,8703.216232685543,0.0
5127,8100.379224053544,0.0
5128,7756.178738479788,0.0
5129,6328.816272880148,0.0
5130,3611.1881452568546,0.0
5131,656.3144852041942,0.0
5132,0.0,0.0
5133,0.0,0.0
5134,0.0,0.0
5135,0.0,0.0
5136,0.0,0.0
5137,0.0,0.0
5138,0.0,0.0
5139,0.0,0.0
5140,0.0,0.0
5141,0.0,0.0
5142,175.37097046471928,0.0
5143,2124.911592130849,0.0
5144,5341.507475404575,0.0
5145,7421.114900165371,0.0
5146,8480.647846723052,0.0
5147,9003.837908609463,0.0
5148,9187.977427597418,0.0
5149,8806.545566836654,0.0
5150,8539.104836877956,0.0
5151,8169.364374148173,0.0
5152,7349.505087225611,0.0
5153,5737.553583704065,0.0
5154,2760.631360065456,0.0
5155,0.0,0.0
5156,0.0,0.0
5157,0.0,0.0
5158,0.0,0.0
5159,0.0,0.0
5160,0.0,0.0
5161,0.0,0.0
5162,0.0,0.0
5163,0.0,0.0
5164,0.0,0.0
5165,0.0,0.0
5166,424.0085810053138,0.0
5167,3195.5532554761207,0.0
5168,6143.284143971967,0.0
5169,7587.623876528881,0.0
5170,8156.840875686699,0.0
5171,8541.159155730329,0.0
5172,8168.457549138899,0.0
5173,8194.59506440635,0.0
5174,8020.344962623344,0.0
5175,7562.454417382446,0.0
5176,6740.574770639269,0.0
5177,5444.347624597911,0.0
5178,3132.629607610035,0.0
5179,639.8850959920375,0.0
5180,0.0,0.0
5181,0.0,0.0
5182,0.0,0.0
5183,0.0,0.0
5184,0.0,0.0
5185,0.0,0.0
5186,0.0,0.0
5187,0.0,0.0
5188,0.0,0.0
5189,0.0,0.0
5190,332.67714320457804,0.0
5191,3245.2994786079244,0.0
5192,6691.369128187709,0.0
5193,7984.251436909873,0.0
5194,8947.36631505024,0.0
5195,9214.089972138458,0.0
5196,9153.95591126766,0.0
5197,9126.798593455042,0.0
5198,8987.132387561573,0.0
5199,8717.499017850576,0.0
5200,7912.478525547952,0.0
5201,6243.2733842795005,0.0
5202,2930.0806111400298,0.0
5203,251.20518976672216,0.0
5204,0.0,0.0
5205,0.0,0.0
5206,0.0,0.0
5207,0.0,0.0
5208,0.0,0.0
5209,0.0,0.0
5210,0.0,0.0
5211,0.0,0.0
5212,0.0,0.0
5213,0.0,0.0
5214,272.31544888030527,0.0
5215,2812.456316168659,0.0
5216,6019.604659459381,0.0
5217,7610.500176602216,0.0
5218,8503.51845025828,0.0
5219,8916.95283621016,0.0
5220,8966.564962524384,0.0
5221,8445.086390377079,0.0
5222,8199.230742197695,0.0
5223,7804.538715075632,0.0
5224,6741.7367202553305,0.0
5225,5451.821436085464,0.0
5226,2738.589372545256,0.0
5227,11.024916958716812,0.0
5228,0.0,0.0
5229,0.0,0.0
5230,0.0,0.0
5231,0.0,0.0
5232,0.0,0.0
5233,0.0,0.0
5234,0.0,0.0
5235,0.0,0.0
5236,0.0,0.0
5237,0.0,0.0
5238,370.9291759805863,0.0
5239,2464.9606582735446,0.0
5240,5149.1606058646885,0.0
5241,6944.55262378989,0.0
5242,7923.426423661982,0.0
5243,8549.147206146805,0.0
5244,9031.473642645522,0.0
5245,9020.807947489531,0.0
5246,8421.158864274908,0.0
5247,7789.512695592312,0.0
5248,6814.194127438886,0.0
5249,5459.650842627992,0.0
5250,2800.337517067494,0.0
5251,421.8874972814336,0.0
5252,0.0,0.0
5253,0.0,0.0
5254,0.0,0.0
5255,0.0,0.0
5256,0.0,0.0
5257,0.0,0.0
5258,0.0,0.0
5259,0.0,0.0
5260,0.0,0.0
5261,0.0,0.0
5262,299.90022234313113,0.0
5263,2372.996904948076,0.0
5264,5019.689158442311,0.0
5265,6731.740913177855,0.0
5266,7399.965195000656,0.0
5267,7597.957574800005,0.0
5268,7584.85513790152,0.0
5269,7280.5874365922255,0.0
5270,7251.470910151145,0.0
5271,7172.856288760227,0.0
5272,6503.176180615371,0.0
5273,5238.063106750415,0.0
5274,2854.8754175479617,0.0
5275,442.57120190442646,0.0
5276,0.0,0.0
5277,0.0,0.0
5278,0.0,0.0
5279,0.0,0.0
5280,0.0,0.0
5281,0.0,0.0
5282,0.0,0.0
5283,0.0,0.0
5284,0.0,0.0
5285,0.0,0.0
5286,161.5245312618561,0.0
5287,2142.793322978385,0.0
5288,5413.294611922572,0.0
5289,7151.535668529519,0.0
5290,8532.64450464007,0.0
5291,8990.544322620926,0.0
5292,8866.066702198945,0.0
5293,8205.14981281557,0.0
5294,8117.719103233465,0.0
5295,7363.443998533605,0.0
5296,6564.712600825895,0.0
5297,4987.9960754808035,0.0
5298,2338.4010122129257,0.0
5299,0.0,0.0
5300,0.0,0.0
5301,0.0,0.0
5302,0.0,0.0
5303,0.0,0.0
5304,0.0,0.0
5305,0.0,0.0
5306,0.0,0.0
5307,0.0,0.0
5308,0.0,0.0
5309,0.0,0.0
5310,175.71732505079373,0.0
5311,2129.1082551987847,0.0
5312,5352.0568588387605,0.0
5313,7435.771471732755,0.0
5314,8497.396977247969,0.0
5315,9021.62033031617,0.0
5316,9206.123521619502,0.0
5317,8823.938339634027,0.0
5318,8555.969418931565,0.0
5319,8185.498725282809,0.0
5320,7364.020230670349,0.0
5321,5748.885151245136,0.0
5322,2766.0835585079117,0.0
5323,0.0,0.0
5324,0.0,0.0
5325,0.0,0.0
5326,0.0,0.0
5327,0.0,0.0
5328,0.0,0.0
5329,0.0,0.0
5330,0.0,0.0
5331,0.0,0.0
5332,0.0,0.0
5333,0.0,0.0
5334,271.9822298047343,0.0
5335,2809.014851141203,0.0
5336,6012.238764104653,0.0
5337,7601.18758033231,0.0
5338,8493.113111270914,0.0
5339,8906.041597816562,0.0
5340,8955.59301620204,0.0
5341,8434.752551839129,0.0
5342,8189.197745173315,0.0
5343,7794.988683351069,0.0
5344,6733.487187271053,0.0
5345,5445.150309248627,0.0
5346,2735.23829487838,0.0
5347,11.011426307883978,0.0
5348,0.0,0.0
5349,0.0,0.0
5350,0.0,0.0
5351,0.0,0.0
5352,0.0,0.0
5353,0.0,0.0
5354,0.0,0.0
5355,0.0,0.0
5356,0.0,0.0
5357,0.0,0.0
5358,220.91390596266706,0.0
5359,2671.448955548543,0.0
5360,6039.288766979401,0.0
5361,7710.041618697055,0.0
5362,8644.90245253907,0.0
5363,9120.379402458719,0.0
5364,9193.529702446356,0.0
5365,9208.159762443884,0.0
5366,9133.546456456492,0.0
5367,8764.868944518797,0.0
5368,7945.58558465725,0.0
5369,6241.1835949452825,0.0
5370,3091.331677477586,0.0
5371,11.704047998022096,0.0
5372,0.0,0.0
5373,0.0,0.0
5374,0.0,0.0
5375,0.0,0.0
5376,0.0,0.0
5377,0.0,0.0
5378,0.0,0.0
5379,0.0,0.0
5380,0.0,0.0
5381,0.0,0.0
5382,156.67259889975753,0.0
5383,2078.4273211839395,0.0
5384,5250.688108080864,0.0
5385,6936.71525036908,0.0
5386,8276.33783912664,0.0
5387,8720.483096558062,0.0
5388,8599.744579974764,0.0
5389,7958.680551449151,0.0
5390,7873.876117182308,0.0
5391,7142.2582012192215,0.0
5392,6367.519386476383,0.0
5393,4838.164843087925,0.0
5394,2268.159275814838,0.0
5395,0.0,0.0
5396,0.0,0.0
5397,0.0,0.0
5398,0.0,0.0
5399,0.0,0.0
5400,0.0,0.0
5401,0.0,0.0
5402,0.0,0.0
5403,0.0,0.0
5404,0.0,0.0
5405,0.0,0.0
5406,193.4513224097694,0.0
5407,2825.356563794682,0.0
5408,6358.744967609121,0.0
5409,8172.3511152007095,0.0
5410,8983.879412709692,0.0
5411,9303.074094685811,0.0
5412,9287.597988893029,0.0
5413,9188.937814464047,0.0
5414,9018.70065074345,0.0
5415,8395.787392583992,0.0
5416,7478.828124361686,0.0
5417,5611.055606495362,0.0
5418,2214.050384979811,0.0
5419,135.4159256868386,0.0
5420,0.0,0.0
5421,0.0,0.0
5422,0.0,0.0
5423,0.0,0.0
5424,0.0,0.0
5425,0.0,0.0
5426,0.0,0.0
5427,0.0,0.0
5428,0.0,0.0
5429,0.0,0.0
5430,166.22765888445642,0.0
5431,2199.8432283948823,0.0
5432,5246.378216370826,0.0
5433,7845.751081031858,0.0
5434,8626.340613688106,0.0
5435,8994.763319636697,0.0
5436,8863.530957359493,0.0
5437,8599.122049660242,0.0
5438,8232.6435268565,0.0
5439,7630.918843526216,0.0
5440,6932.957094525983,0.0
5441,5346.503648330469,0.0
5442,2060.83413353829,0.0
5443,86.51614994571123,0.0
5444,0.0,0.0
5445,0.0,0.0
5446,0.0,0.0
5447,0.0,0.0
5448,0.0,0.0
5449,0.0,0.0
5450,0.0,0.0
5451,0.0,0.0
5452,0.0,0.0
5453,0.0,0.0
5454,193.57413497378647,0.0
5455,2827.1502412921513,0.0
5456,6362.781816588361,0.0
5457,8177.5393319676095,0.0
5458,8989.582828182643,0.0
5459,9308.98015088939,0.0
5460,9293.494220091488,0.0
5461,9194.771411254857,0.0
5462,9024.426172477926,0.0
5463,8401.117457862334,0.0
5464,7483.576058086585,0.0
5465,5614.617784914677,0.0
5466,2215.455974774986,0.0
5467,135.50189448165054,0.0
5468,0.0,0.0
5469,0.0,0.0
5470,0.0,0.0
5471,0.0,0.0
5472,0.0,0.0
5473,0.0,0.0
5474,0.0,0.0
5475,0.0,0.0
5476,0.0,0.0
5477,0.0,0.0
5478,155.65187521163685,0.0
5479,2028.993947794245,0.0
5480,5204.9545505167935,0.0
5481,6959.073910171339,0.0
5482,8109.352307125421,0.0
5483,8701.05021573136,0.0
5484,8602.801868966568,0.0
5485,7780.385932564658,0.0
5486,7391.80820153986,0.0
5487,7027.516578704116,0.0
5488,6285.686364929506,0.0
5489,4462.020422733591,0.0
5490,1424.0490710851884,0.0
5491,0.0,0.0
5492,0.0,0.0
5493,0.0,0.0
5494,0.0,0.0
5495,0.0,0.0
5496,0.0,0.0
5497,0.0,0.0
5498,0.0,0.0
5499,0.0,0.0
5500,0.0,0.0
5501,0.0,0.0
5502,123.94069812742143,0.0
5503,1728.6465791456146,0.0
5504,4256.384501481183,0.0
5505,6060.047818967079,0.0
5506,7013.52143526312,0.0
5507,7978.95424172935,0.0
5508,8065.930170239821,0.0
5509,7838.705557006214,0.0
5510,7736.508841006411,0.0
5511,6685.187305136091,0.0
5512,5595.813800542439,0.0
5513,3739.9649259502603,0.0
5514,1315.5109187208766,0.0
5515,0.0,0.0
5516,0.0,0.0
5517,0.0,0.0
5518,0.0,0.0
5519,0.0,0.0
5520,0.0,0.0
5521,0.0,0.0
5522,0.0,0.0
5523,0.0,0.0
5524,0.0,0.0
5525,0.0,0.0
5526,135.68020188992767,0.0
5527,2106.3257148234743,0.0
5528,5130.6811827570245,0.0
5529,7106.7976715732275,0.0
5530,7975.5886417393785,0.0
5531,8557.700475654228,0.0
5532,8803.894390373855,0.0
5533,8763.409168842183,0.0
5534,8613.504429657345,0.0
5535,8085.008159392545,0.0
5536,7152.753868987557,0.0
5537,5272.92655570614,0.0
5538,1909.3705830477722,0.0
5539,6.565171059190049,0.0
5540,0.0,0.0
5541,0.0,0.0
5542,0.0,0.0
5543,0.0,0.0
5544,0.0,0.0
5545,0.0,0.0
5546,0.0,0.0
5547,0.0,0.0
5548,0.0,0.0
5549,0.0,0.0
5550,109.68983568570903,0.0
5551,1979.9015341270479,0.0
5552,5052.313831683758,0.0
5553,6911.556546556525,0.0
5554,8008.454903413616,0.0
5555,8240.99735506732,0.0
5556,8277.195000843603,0.0
5557,8406.629006952739,0.0
5558,8352.880987466742,0.0
5559,8075.365703181899,0.0
5560,7204.428407837369,0.0
5561,5112.643241310899,0.0
5562,1717.7428268382034,0.0
5563,0.0,0.0
5564,0.0,0.0
5565,0.0,0.0
5566,0.0,0.0
5567,0.0,0.0
5568,0.0,0.0
5569,0.0,0.0
5570,0.0,0.0
5571,0.0,0.0
5572,0.0,0.0
5573,0.0,0.0
5574,102.5978316953861,0.0
5575,2242.633736209525,0.0
5576,5670.949961351577,0.0
5577,7147.003672063502,0.0
5578,8252.350122970398,0.0
5579,8463.353210796757,0.0
5580,8583.373315798906,0.0
5581,8715.008269672233,0.0
5582,8293.969998092109,0.0
5583,7481.898481182403,0.0
5584,6657.244211328923,0.0
5585,4772.73498198065,0.0
5586,1591.234295351083,0.0
5587,74.52861359004464,0.0
5588,0.0,0.0
5589,0.0,0.0
5590,0.0,0.0
5591,0.0,0.0
5592,0.0,0.0
5593,0.0,0.0
5594,0.0,0.0
5595,0.0,0.0
5596,0.0,0.0
5597,0.0,0.0
5598,235.5774065073441,0.0
5599,2906.0983343733847,0.0
5600,6567.202946979323,0.0
5601,8219.141236053363,0.0
5602,8936.493748491708,0.0
5603,9291.790820601147,0.0
5604,9279.239565336411,0.0
5605,9114.142284546428,0.0
5606,9034.972828261172,0.0
5607,8813.877639366985,0.0
5608,7789.502113529723,0.0
5609,6045.843112905693,0.0
5610,2379.9110944287017,0.0
5611,118.75418442788249,0.0
5612,0.0,0.0
5613,0.0,0.0
5614,0.0,0.0
5615,0.0,0.0
5616,0.0,0.0
5617,0.0,0.0
5618,0.0,0.0
5619,0.0,0.0
5620,0.0,0.0
5621,0.0,0.0
5622,193.30630628224188,0.0
5623,2823.238603252142,0.0
5624,6353.97828749729,0.0
5625,8166.224908893308,0.0
5626,8977.144863747313,0.0
5627,9296.10026911301,0.0
5628,9280.635764610432,0.0
5629,9182.049548406489,0.0
5630,9011.939998878115,0.0
5631,8389.493692649297,0.0
5632,7473.221800871471,0.0
5633,5606.849413716424,0.0
5634,2212.3906754002583,0.0
5635,135.31441439756932,0.0
5636,0.0,0.0
5637,0.0,0.0
5638,0.0,0.0
5639,0.0,0.0
5640,0.0,0.0
5641,0.0,0.0
5642,0.0,0.0
5643,0.0,0.0
5644,0.0,0.0
5645,0.0,0.0
5646,153.56821843480773,0.0
5647,2073.9022261005466,0.0
5648,5448.015368282466,0.0
5649,7549.706129147406,0.0
5650,8677.335618797279,0.0
5651,9176.066690095084,0.0
5652,9355.960888833,0.0
5653,9372.048987907123,0.0
5654,9256.507185465696,0.0
5655,8718.287143713227,0.0
5656,7644.772169130857,0.0
5657,5550.394180572336,0.0
5658,2167.505711622715,0.0
5659,0.0,0.0
5660,0.0,0.0
5661,0.0,0.0
5662,0.0,0.0
5663,0.0,0.0
5664,0.0,0.0
5665,0.0,0.0
5666,0.0,0.0
5667,0.0,0.0
5668,0.0,0.0
5669,0.0,0.0
5670,138.73755345861568,0.0
5671,2420.1995436669627,0.0
5672,6004.253008014534,0.0
5673,7867.300154458802,0.0
5674,8627.05342339884,0.0
5675,8969.492940268916,0.0
5676,9030.052983445295,0.0
5677,8971.695123657148,0.0
5678,8788.913902433891,0.0
5679,8283.51281483465,0.0
5680,7336.5739578948915,0.0
5681,5459.212619427116,0.0
5682,1745.2303351738562,0.0
5683,16.51637541173996,0.0
5684,4.40436677646399,0.0
5685,0.0,0.0
5686,0.0,0.0
5687,0.0,0.0
5688,0.0,0.0
5689,0.0,0.0
5690,0.0,0.0
5691,0.0,0.0
5692,0.0,0.0
5693,0.0,0.0
5694,233.84373912331807,0.0
5695,2884.711699840932,0.0
5696,6518.873416052498,0.0
5697,8158.654717855765,0.0
5698,8870.728071005868,0.0
5699,9223.410431650873,0.0
5700,9210.951543910696,0.0
5701,9047.06925132837,0.0
5702,8968.482420967255,0.0
5703,8749.014321544142,0.0
5704,7732.177406749713,0.0
5705,6001.350386845154,0.0
5706,2362.396790733521,0.0
5707,117.88024554167262,0.0
5708,0.0,0.0
5709,0.0,0.0
5710,0.0,0.0
5711,0.0,0.0
5712,0.0,0.0
5713,0.0,0.0
5714,0.0,0.0
5715,0.0,0.0
5716,0.0,0.0
5717,0.0,0.0
5718,125.36583879306461,0.0
5719,2309.370714609085,0.0
5720,5546.888516422964,0.0
5721,7164.547716989614,0.0
5722,8498.484229761432,0.0
5723,8866.883843758595,0.0
5724,8949.361369280348,0.0
5725,8921.868860773098,0.0
5726,8805.300624702353,0.0
5727,8345.625882461118,0.0
5728,7385.587485387912,0.0
5729,5475.4079943041115,0.0
5730,1835.3998679440776,0.0
5731,0.0,0.0
5732,0.0,0.0
5733,0.0,0.0
5734,0.0,0.0
5735,0.0,0.0
5736,0.0,0.0
5737,0.0,0.0
5738,0.0,0.0
5739,0.0,0.0
5740,0.0,0.0
5741,0.0,0.0
5742,194.8051176266445,0.0
5743,2845.1287429371428,0.0
5744,6403.244216387804,0.0
5745,8229.542194137597,0.0
5746,9046.749662581371,0.0
5747,9368.178106665333,0.0
5748,9352.593697255203,0.0
5749,9253.243087265613,0.0
5750,9081.814583754167,0.0
5751,8454.54210499637,0.0
5752,7531.165847446076,0.0
5753,5650.322436760824,0.0
5754,2229.544571236946,0.0
5755,136.36358233865116,0.0
5756,0.0,0.0
5757,0.0,0.0
5758,0.0,0.0
5759,0.0,0.0
5760,0.0,0.0
5761,0.0,0.0
5762,0.0,0.0
5763,0.0,0.0
5764,0.0,0.0
5765,0.0,0.0
5766,195.56310231048278,0.0
5767,2856.199109244601,0.0
5768,6428.159172945569,0.0
5769,8261.563257106345,0.0
5770,9081.95047129882,0.0
5771,9404.629590111115,0.0
5772,9388.984541926277,0.0
5773,9289.247359747931,0.0
5774,9117.151829714707,0.0
5775,8487.438640274953,0.0
5776,7560.469535323264,0.0
5777,5672.307782515552,0.0
5778,2238.219705943475,0.0
5779,136.89417161733795,0.0
5780,0.0,0.0
5781,0.0,0.0
5782,0.0,0.0
5783,0.0,0.0
5784,0.0,0.0
5785,0.0,0.0
5786,0.0,0.0
5787,0.0,0.0
5788,0.0,0.0
5789,0.0,0.0
5790,195.81529268172565,0.0
5791,2875.6022422752912,0.0
5792,6423.139194463508,0.0
5793,8178.518924798167,0.0
5794,9123.799855459694,0.0
5795,9392.176144921958,0.0
5796,9541.274083512106,0.0
5797,9385.218241121085,0.0
5798,9171.511195808542,0.0
5799,8642.710506942156,0.0
5800,7870.383185045198,0.0
5801,5954.971667290449,0.0
5802,2324.933855749017,0.0
5803,165.99570496369637,0.0
5804,18.885738888085218,0.0
5805,20.8737114026205,0.0
5806,0.0,0.0
5807,0.0,0.0
5808,0.0,0.0
5809,0.0,0.0
5810,0.0,0.0
5811,0.0,0.0
5812,0.0,0.0
5813,0.0,0.0
5814,196.59159742669658,0.0
5815,2887.002494190016,0.0
5816,6448.603566351844,0.0
5817,8210.942454958678,0.0
5818,9159.970927815471,0.0
5819,9429.411188248,0.0
5820,9579.100221821627,0.0
5821,9422.425700014564,0.0
5822,9207.871418559034,0.0
5823,8676.974312817903,0.0
5824,7901.585118906516,0.0
5825,5978.580000930656,0.0
5826,2334.150996858088,0.0
5827,166.65379071197125,0.0
5828,18.96061091932607,0.0
5829,20.95646470030776,0.0
5830,0.0,0.0
5831,0.0,0.0
5832,0.0,0.0
5833,0.0,0.0
5834,0.0,0.0
