,BPA,PNW,SDGE,SCE,PGE_valley,PGE_bay
2525,5593.640902276148,15823.300177288711,1851.151229578034,9354.343086381,5044.03787510125,4721.514669420319
2526,5842.148355009293,17863.888293269116,2046.3992768366697,10037.632307675613,5442.188551656724,5088.255804638619
2527,5776.8416426335825,18590.938247274677,2171.947895877249,10523.198089661093,5864.211543116096,5444.031595871745
2528,5638.060997212412,18404.67459024635,2254.2207134748287,11012.478883372209,5923.513312219118,5523.53775833614
2529,5490.005575711719,18050.353015502205,2325.897504936966,11451.567068769558,6061.404037031406,5636.459635854881
2530,5365.148584103571,17728.437817243164,2384.4636425110198,11764.117311270333,6124.646056173568,5644.167013606052
2531,5264.479130736839,17369.648281842878,2411.979334940743,11959.243614067584,6215.171161660085,5477.725412378046
2532,5154.325143188307,17091.647353897104,2424.220953770353,12123.123278169114,6134.461542468105,5283.050073041366
2533,5079.130165951798,16805.922205614654,2429.9647013167437,12165.416348632196,6214.4740580142225,5211.081920691513
2534,5079.466522255063,16596.735379264836,2428.0226833137376,12249.295645303715,6207.706578823393,5187.439661909476
2535,5093.045264482253,16474.457749207024,2430.487489940499,12204.58324726115,6363.481589942931,5102.528177948472
2536,5152.751186229465,16439.028913993578,2440.0152504802845,12119.422501217638,6410.483877361926,5196.047308978474
2537,5206.658572492013,16640.636081214587,2459.5614471844256,11861.154260638505,6671.555959840373,5036.247414367976
2538,5275.41490490159,16826.981058358135,2496.1261098791447,11627.786199653534,6744.02211635232,5077.899671169425
2539,5450.090599591075,17368.828751480614,2615.3917378800184,12111.380566389322,7093.526247693811,5261.022572231015
2540,5302.378048700924,17648.761826738457,2667.1358120673076,12363.213748994513,7213.25517153089,5145.255006550292
2541,5020.582185991244,16752.659078605968,2530.347151367788,12024.083226818417,6732.797019862461,5188.435988441518
2542,4732.534027006325,15388.861549686553,2290.1326404143497,10998.124484117989,6221.183420311246,4837.938996255357
2543,4531.907795523972,14165.839308947558,2070.73303436382,10230.227762933519,5790.337905395946,4375.528821337674
2544,4537.420730950447,13677.961245157536,1871.6204698573404,9270.235216445622,5594.68007762955,4492.1577792790595
2545,4531.826294957515,13441.495720935722,1771.3356317703212,8815.373942766068,5230.272373880633,4416.12637012448
2546,4578.572185918084,13424.299298430542,1717.0504679055603,8508.414787391524,5022.868262076118,4389.922841537725
2547,4723.662047600424,13660.031254537089,1692.4178413441653,8448.012446091076,4907.570184254269,4557.825343512502
2548,5050.74280143876,14388.983835762483,1716.2627270080711,8511.362439033486,4907.4069184765585,4539.901593020924
2549,5528.3965741800575,15962.411215282296,1812.5879182632427,8884.826108529574,5036.476289758401,4690.037553683707
2550,5799.49419744875,17913.256709232643,1971.050043821954,9377.505773755178,5414.355434476243,5068.791586535224
2551,5822.929324034147,18671.46562062132,2081.572454849167,9791.899034026315,5846.2922057279075,5442.89785321693
2552,5719.355054173058,18197.886073682934,2172.6594575596882,10282.242986211779,5940.619737687642,5517.019448102646
2553,5595.024743626828,17611.68472290343,2254.6053394554206,10744.496100239156,6062.195923348086,5606.053122133765
2554,5459.071936073697,17176.292052358287,2315.9229928020127,11102.313790392538,6126.495297423966,5590.768126437515
2555,5358.2495577220525,16782.676491353555,2347.8312563950844,11360.05996249361,6339.321291750458,5454.718179478189
2556,5271.741386716335,16524.284829640827,2364.7800109945756,11521.822335629258,6309.280388496804,5412.702714499239
2557,5189.012132430714,16227.06562335081,2372.148711728661,11708.77380522064,6330.080234124634,5392.956638794424
2558,5167.943797363206,15976.269170644795,2375.284647221982,11764.83390133314,6369.048239643545,5322.553701897208
2559,5231.87435727289,15912.459340467,2381.082861295816,11778.81895621181,6521.858240825636,5243.401155713985
2560,5328.961337240581,16102.24081733703,2394.7922643239353,11625.575021517081,6649.051645878438,5347.207363753883
2561,5387.804016810643,16379.111922599523,2422.617108568984,11442.244389335483,6810.922226553212,5365.567957710886
2562,5456.406554525613,16592.637341892485,2465.2605156125437,11177.112319271515,6932.563301521809,5332.454046257658
2563,5608.65957350005,17135.85799242674,2588.4598817729698,11663.977665922546,7213.584269612899,5586.941710078701
2564,5445.56519167695,17351.81517793238,2639.251663896167,11971.527068935417,7294.008783533138,5518.289680683068
2565,5116.159689904507,16466.627636710167,2503.1042075928253,11427.005808690346,7012.723808079957,5359.826566746391
2566,4780.589854656559,15193.498123473797,2264.8299583219714,10697.838590342812,6401.108268206341,4988.313676201654
2567,4583.930119801094,14024.430894066501,2042.082443721132,9814.60264601528,5965.41647482088,4536.22415426489
2568,5047.584648211747,13961.531192611963,1998.4245676662117,9348.097071769165,5195.920083477648,4175.144132386989
2569,5036.706153568947,13688.096195655002,1895.8397128225254,8914.655009846523,4925.1033730621675,4193.172182787354
2570,5096.4120729237575,13677.503251234299,1840.1466332270825,8658.465677276252,4750.745032114454,4190.689234118391
2571,5277.653669453551,13954.938557512643,1816.1715572479757,8553.589072985837,4614.006914462865,4326.6089464827965
2572,5689.39287817654,14760.20924455199,1844.3710214538548,8670.400996606122,4705.397445884106,4321.2758456724605
2573,6271.133840630604,16380.435299079756,1960.0917742110573,9140.016122659863,4831.6420584718335,4488.0310752160985
2574,6585.374095564262,18315.990762158617,2149.209137632163,9718.368481767187,5224.088607191754,5059.989662237817
2575,6565.938133561831,19015.976969635118,2283.5572959300384,10207.449040401332,5571.661734196929,5354.427901777149
2576,6445.624134076501,18711.618083159974,2381.8993180058355,10750.442205461795,5747.013444798489,5453.791789950371
2577,6310.56210662453,18285.338157111037,2459.6968298400693,11220.238001678668,5813.816274257288,5528.454557534263
2578,6172.312563330877,17870.858182713127,2519.793538255033,11543.882584342851,5993.178038407074,5568.793022031466
2579,6061.955253867186,17442.762146481913,2558.879592758856,11838.029633354672,6100.98845909735,5420.833376905474
2580,5945.3999827686175,17117.331290252125,2579.0784300770015,11964.709099842377,6086.337634060061,5330.627610755156
2581,5837.253188162581,16802.36869147333,2586.6357247130222,12102.781283127048,6169.695928065705,5352.97156940097
2582,5847.188230208181,16596.12469869748,2589.3529522197314,12143.537991772873,6263.523399508831,5296.170388386611
2583,5860.983910885312,16378.341563594699,2595.1915205951345,12117.987445114577,6330.7232347485715,5248.915271682219
2584,5934.206046905454,16376.402173302879,2613.111221542322,11945.622844687,6427.38158059684,5290.223142996374
2585,6001.209067869093,16508.451265476426,2638.234085418867,11675.763033409812,6603.018899904709,5318.5534444850255
2586,6088.918953526738,16677.12669524851,2667.258752643885,11446.886713280099,6742.90762442368,5290.257687846105
2587,6322.7705153910365,17324.598770250617,2791.7687474254776,11883.15952081823,6895.121203693963,5414.337782287893
2588,6152.149074668943,17786.6436948347,2851.049542658438,12243.153028157907,6949.819164583349,5442.815138807416
2589,5742.930649402738,16899.382093894234,2697.1682367779463,11766.86497162063,6682.482103372931,5183.364475956663
2590,5365.494253107576,15680.73627966897,2435.139807167759,10859.830228166087,6162.329223702943,4765.380281334045
2591,5135.489566176375,14438.748465059114,2197.2150369421515,9957.354442722526,5707.882769890876,4381.716055989345
2592,5198.607045254661,14037.94450683782,1939.4034188642431,9126.814010244438,5344.820196934459,4235.449623933525
2593,5177.76642396335,13767.98795134459,1837.0071883999678,8691.091654214984,5034.398485023382,4197.919492137862
2594,5213.65840111366,13757.97717694607,1778.7310786521386,8392.366481784304,4811.797646035325,4241.623321772735
2595,5398.587175697027,13983.218614065887,1757.7957511093148,8287.455741336556,4719.752461125278,4349.796167281246
2596,5835.551916591584,14798.938063925492,1785.1594929499886,8420.070668599406,4779.513517801489,4385.310191999867
2597,6407.618845789266,16311.319387055473,1893.3535328304217,8875.288304768215,4956.473128131714,4608.235165369747
2598,6727.737330906754,18222.920855864802,2080.5403353608954,9401.738352298966,5311.478087112016,5167.380563631017
2599,6726.25172489852,19069.602614379237,2208.265274546123,9965.500892719592,5662.8718447536385,5396.671924812821
2600,6637.8259109135215,19004.682741574983,2306.500202776604,10385.544224163892,5769.061560156263,5512.489123980728
2601,6550.147373563619,18779.796216615738,2388.5811637264424,10857.000853402933,5853.887257107795,5607.2614881617465
2602,6452.624077550911,18485.90240048639,2449.5130898181646,11233.976727068533,6051.146139669376,5599.167164879176
2603,6362.548346080582,18124.26540974124,2489.790586219094,11514.123568792827,6217.986134220833,5455.910509786832
2604,6279.322600618108,17819.3756944719,2512.352310947995,11651.380226349142,6300.279288802461,5352.58317321144
2605,6203.48069531374,17542.688204036313,2523.3450309255636,11733.617329632836,6341.446509419784,5368.37501407374
2606,6178.513909244208,17272.508673396776,2526.2163478559355,11751.942767402968,6370.7302095378545,5327.513773198771
2607,6213.786709172256,17213.363047632396,2532.8554756718677,11761.007453250892,6468.481315638887,5344.72007322449
2608,6297.565140421997,17240.743840343494,2548.4673641085915,11665.639110019201,6551.196223064706,5466.386850313598
2609,6355.502368057418,17373.834517669144,2573.6918606119816,11363.004752985835,6716.118945882676,5373.741892119563
2610,6423.574084222303,17429.60658290473,2603.3953220127637,11145.992510088701,6752.02181083932,5476.883636022094
2611,6584.646292587548,17692.45415735965,2727.295398523702,11615.68062732987,7038.495031710707,5423.7437561243405
2612,6378.420898383656,17620.05225386277,2782.62722497087,11956.703215514917,7133.030340616987,5347.317873489368
2613,5972.313068457495,16682.273342686556,2625.6681410782357,11550.772042856079,6753.6129504173805,5272.694676295538
2614,5567.306976921151,15581.092022068524,2364.047554277979,10589.709663725616,6217.997079337543,4782.764125503132
2615,5305.782643676159,14465.710324300859,2130.425929620901,9725.589091273787,5835.9116175601785,4371.898845825374
2616,5480.19431413979,14059.767983940841,1774.0561134620855,8495.96466927133,5268.622369749226,3692.400531620144
2617,5440.699314805923,13687.06303260258,1675.7035601641799,8131.90323909261,5036.264770062663,3596.659803717118
2618,5460.650059611767,13520.98902044777,1622.4702000642847,7815.780406528188,4787.495490184444,3620.4104659954337
2619,5632.100015323185,13629.102993961664,1600.9628264817593,7736.258606891781,4667.745161983235,3707.8650551158653
2620,6071.307222013968,14126.724129442542,1626.1672708927047,7824.2611526108285,4733.056451162194,3788.114495397775
2621,6603.707235039551,14968.553307318736,1727.661838561332,8197.415543660973,4872.6828979270895,3923.5561919547154
2622,6988.373271633394,15862.325100089729,1903.7143119568007,8591.60089523872,5238.568327977586,4315.614813025993
2623,7026.623523126922,16579.78551565037,2020.5875972599615,9048.006366384478,5588.25973633734,4491.611183467692
2624,6942.420526717964,17253.294647703566,2112.686498771893,9495.94136291097,5741.302242949844,4625.569944730144
2625,6822.794059647669,17640.367824583744,2191.2756713636345,9932.560261604294,5856.92070206523,4725.297366614074
2626,6716.223074227099,17748.32019984102,2247.302709537192,10326.177943596347,5994.107073902235,4692.811535015996
2627,6617.821960540778,17546.057210772036,2277.056366862937,10631.561938789768,6076.212993515275,4632.426466605646
2628,6515.8203565469585,17138.565654773818,2297.2867656519184,10813.684381729376,6138.238564605831,4508.508149545599
2629,6429.302690632963,16667.884676177582,2310.1101733236774,10853.323317682447,6188.264301536088,4539.0202016353205
2630,6390.910829276482,16372.48011126787,2309.322080379943,10890.543210493093,6187.344996444756,4558.34616780443
2631,6426.508176199314,16197.383050300748,2310.0922687285574,10920.28581102108,6225.145298397642,4554.639112436285
2632,6519.653264011751,16226.57905529613,2318.0381115663386,10895.722794087747,6362.002687719107,4607.221597175138
2633,6597.8052382487385,16359.68404114027,2339.1041233095475,10759.973092172615,6518.810059630686,4688.095427845269
2634,6664.143491599711,16442.192643561943,2372.1919320576935,10556.979260215103,6616.372287676607,4717.656649651943
2635,6853.1185753127,16809.16112896956,2488.1253418095016,10929.101838353012,6910.129003753573,4670.882174085023
2636,6649.579112837032,17008.789784132397,2534.274643661309,11203.847123379464,6970.783175247448,4692.282660602673
2637,6251.4666460831395,16404.60688627425,2393.706255228298,10812.942644193554,6687.02811879997,4485.610158208641
2638,5843.313419877946,15443.4661585384,2156.192434462811,9955.258647197878,6091.748255549373,4166.809984460833
2639,5558.230943198099,14545.820896271774,1948.366681524413,9098.21920749272,5725.106495185473,3764.342642384491
2640,5328.440787622546,13780.296818884952,1685.3842197353301,8241.337766525096,5605.875981950971,3852.5255529858955
2641,5279.332667237143,13454.641498043986,1599.4266586039475,7880.927295236346,5417.3677520587435,3683.8041732189217
2642,5315.365120076015,13385.118187726875,1551.2117046520596,7603.016939861095,5147.361540213917,3724.5091287239684
2643,5490.218138680859,13542.697058500085,1529.7509678009324,7554.70861723278,5095.432217288394,3754.3517559859088
2644,5920.82721237278,14088.901676306446,1552.1044132995833,7626.302788643557,5117.243282140671,3880.039028337091
2645,6457.696353013632,14943.492165234498,1644.084549503018,8016.7018271604475,5301.527845615915,4044.2487903304723
2646,6828.997299953305,15733.016992968658,1809.306078801329,8428.531957488485,5733.05729901417,4391.344122274987
2647,6858.286209653357,16386.00410234077,1921.294911100684,8877.268344678367,6091.26861704475,4649.036827198093
2648,6795.8002943895235,16927.981540775963,2010.1646336276067,9349.606709464486,6246.245385582025,4717.8644574675
2649,6665.621989558786,17192.524365190882,2081.274563768543,9751.962684531212,6379.034780401123,4790.958089369778
2650,6589.839000541378,17265.715085922027,2132.3810693264786,10119.861065686462,6506.643889787839,4860.230036721944
2651,6471.904735544667,17007.53549585242,2160.5591320524295,10371.625379807556,6532.445506959582,4915.626836575566
2652,6381.639559948591,16710.90543326653,2176.382804125654,10516.636824306683,6540.072369571362,4820.370126965083
2653,6301.468936581895,16414.36765046104,2185.317326523908,10570.445624647773,6541.773843572899,4865.3179247045055
2654,6278.821644325984,16109.40293870803,2184.9876315570123,10656.74224149116,6390.314381440136,4936.923369902422
2655,6318.040668726376,16106.563797474306,2189.9361735721996,10701.11727187687,6454.463225926233,5011.728318357994
2656,6431.2709900201835,16233.406651275405,2204.4993361399493,10680.65713105699,6564.990496580026,4983.335059615064
2657,6522.485541266612,16518.673995087443,2233.860948246757,10502.277085260692,6723.530076112703,4957.518177432781
2658,6624.077419995575,16824.587530157525,2264.6479546399914,10284.951697126835,6806.378577306657,4994.966456080134
2659,6834.4517209123915,17322.092741278462,2374.0782657085156,10603.65065720985,7104.883353915393,5205.698386272101
2660,6654.919097374964,17713.35198614487,2419.4786605158474,10930.55431900768,7122.293666151237,5218.93015802478
2661,6254.5252841379715,16967.947132674602,2284.986178076962,10531.536983108956,6767.1433244233895,5000.379908957742
2662,5857.139134038815,15635.26584250614,2050.3663145750215,9612.160815577328,6310.839328083328,4461.496036982905
2663,5600.466038543972,14516.621186661383,1847.881183042625,8816.311793881174,5810.442757015935,4179.6468150393175
2664,5721.515608551788,14105.186006687372,2176.9102505910646,12232.68848467392,6346.100726586092,4743.681174789642
2665,5703.513161290694,13892.34295029726,2057.6263216423545,11659.013139048073,6091.5264222852,4599.030053725059
2666,5756.007051679502,13871.201077530084,1996.3493263328064,11346.881753244868,5899.564220779857,4532.978306808736
2667,5962.156503586913,14192.610570454272,1973.3608712847956,11282.728913485666,5835.654280707882,4588.44635812535
2668,6474.525730179773,15112.961056321947,2009.502633131418,11423.035203841042,5922.880425685053,4717.579250358989
2669,7098.864940837031,16798.93077313819,2143.111488002496,12073.081670747804,6176.564001233886,4980.476598182412
2670,7456.135833546799,18752.31879737143,2370.3518570985907,12867.233329229859,6726.920566510812,5445.397067447302
2671,7370.120807493152,19559.691964011014,2523.681294798492,13536.863381637355,7149.464048206553,5755.552772712649
2672,7202.512756573296,19402.881421600647,2630.7525877444914,14182.963686426425,7332.533343978274,5874.8157963232015
2673,7061.467914969305,18976.8961488924,2711.5018067281217,14722.956277659454,7479.559041220645,5982.959251838919
2674,6914.72504482105,18645.856906459143,2767.084547073139,15209.37744529664,7635.521346182529,6036.815221342846
2675,6786.633728959374,18301.920005466247,2790.8044628716866,15537.371481921522,7653.297334317706,5936.389960559408
2676,6681.652898136641,17954.482672329355,2800.2384353446614,15650.970140830676,7664.80934864975,5865.533991050616
2677,6570.690013977202,17647.616865575153,2799.9401775470387,15690.858248747172,7634.913864574214,5949.182420961916
2678,6526.785807628335,17372.70327533413,2789.8401191052703,15778.27438862808,7567.3971664255405,5976.462220898051
2679,6545.809786394597,17187.393154264362,2782.7242369669143,15736.33870988888,7642.370449540156,5963.081715200825
2680,6629.444441415968,17242.999075539377,2791.951604490092,15598.351866939885,7771.904586852446,5983.664713332708
2681,6692.104226119868,17346.42322711646,2827.59483250433,15376.936489719561,8079.363772268817,5762.288946916273
2682,6789.317166618621,17489.503066995676,2882.7335232743326,15001.342937795784,8260.891952926955,5733.4044635277
2683,7037.789423816125,17964.098506846272,3032.3105194238274,15592.814775100094,8456.402226301361,5931.675140160691
2684,6902.2854750836295,18378.855598347047,3092.1605647154192,16112.969220869722,8486.011067015115,5937.770516017847
2685,6506.3015033260735,17554.680066239576,2925.8763456239494,15505.68247180881,7941.356840538594,5789.031856324276
2686,6087.264558924122,16159.064011961453,2634.8200566845585,14229.803381019432,7267.049702277032,5334.308088498479
2687,5825.8436953784085,14981.545215780821,2377.6617126675405,13047.493981534612,6640.764211292087,5008.481368896298
2688,5017.70664181095,13603.822755106909,2115.0477435276334,12322.83938505945,6566.74167061803,4800.223476914526
2689,5006.852991265565,13370.272732276522,2002.2943381554692,11809.800860531857,6141.688113291258,4729.087140354929
2690,5068.883768940334,13366.073030851434,1943.0498471285318,11444.018615031218,5851.735434017907,4746.687861622476
2691,5251.967923252821,13669.715959927053,1923.162138834667,11365.784179291923,5806.270747496356,4861.914400058761
2692,5673.178250661691,14506.560866271811,1960.0485499872887,11496.229224761908,5910.9999178265,4932.61544287357
2693,6183.062846812477,16148.83574954004,2081.6677800001426,12073.226862605654,6058.979603119897,5223.039930052767
2694,6507.3391610661065,18088.378408163357,2295.508591070028,12769.138784429406,6547.278537138047,5677.76858765215
2695,6484.351915238404,18811.630450236597,2444.465802611487,13329.081772409301,6928.638094951477,6030.574264646289
2696,6410.652973620606,18403.90959221936,2551.8164862938925,13940.879733780454,7161.519734721358,6105.043580967131
2697,6313.771749000701,17864.257457395335,2628.030462157574,14552.199688688637,7262.476792646719,6232.764432600362
2698,6136.650548723472,17448.812287311237,2676.114908784844,14965.59078516792,7473.189992814611,6236.386924686576
2699,6026.385252860137,17056.44472597776,2693.1300582072668,15225.399801957865,7682.924563586832,6005.142671546847
2700,5943.05083945683,16760.332893077346,2698.8784992880323,15356.32139726198,7652.1652363597395,5867.908051359864
2701,5870.278371777073,16575.433964100204,2689.839224935046,15335.415741278393,7637.540825360973,5869.2422232560075
2702,5840.746354955831,16404.416971276765,2677.2024372219626,15380.710877394036,7663.250869783431,5773.641893669167
2703,5880.635861571609,16331.354383468337,2673.1576607611705,15349.380188205514,7845.171499373974,5656.90326372187
2704,5963.689773529137,16365.017686296844,2687.710484770736,15186.23281416609,7950.258598033221,5783.03942592849
2705,6033.694250527254,16414.9513351244,2726.0946595314663,14923.142607069249,8280.212804018072,5609.781433394797
2706,6095.49587218479,16516.237802754975,2781.3793587937184,14616.105273026538,8691.64917078991,5451.970960059614
2707,6258.892138860869,16889.565766788954,2929.846224532473,15228.230940728523,8920.213919707343,5647.978303314181
2708,6087.451409912267,17206.452498354232,2993.2992923565666,15676.515743023112,9027.555583869307,5554.307339781328
2709,5722.612995290219,16424.30584304335,2843.3575893324737,15186.204142281236,8480.872266653538,5534.837353858436
2710,5351.31433402026,15123.283266940949,2566.230359799676,14089.591804921009,7783.3908688466445,5157.859498148797
2711,5106.232558069688,14015.040149682007,2321.2826414047504,12997.216552272163,7058.367803534247,4896.047864117948
2712,4656.286757516689,12974.895013232459,1991.9791122652282,11154.090474199302,5621.6705706772855,4084.8964960009102
2713,4625.489718252635,12705.986536668826,1881.5248643617872,10642.07930569461,5311.364343275884,4050.600988482787
2714,4642.428822489887,12653.206078989162,1824.8874180474436,10282.149042632573,5134.260478759093,4050.32644526714
2715,4779.122669415155,12858.815689070412,1803.89981858657,10189.9362336768,4982.509665491313,4148.209735785964
2716,5106.967035637628,13597.517515806767,1830.0985472189675,10246.66023047215,5049.343778768933,4198.653904232735
2717,5578.974041782295,15122.13122934948,1927.79076039336,10661.268522641896,5138.557531328879,4347.260454804361
2718,5892.348993176114,16999.38239508383,2095.6224503212575,11190.98876168116,5463.7712713704295,4648.354348750213
2719,5943.271252123144,17859.325119173063,2210.5430043649453,11640.298003325579,5709.748347540356,4978.562093573235
2720,5936.904781508617,17682.104240668577,2307.3085734378915,12206.803536063855,6005.70219567155,5109.794578842808
2721,5777.725177810477,17217.189400909923,2382.957252927277,12696.81472454954,6094.596969085674,5210.9440127670805
2722,5783.596190407159,16961.549982402354,2429.4244225904354,13079.063003738574,6233.458297233336,5235.222169522745
2723,5691.822657285639,16608.679467866812,2451.0322665013573,13311.377148735031,6408.100146809407,5005.311542534289
2724,5596.6340586564365,16331.89541413555,2457.515741261107,13419.283186318024,6466.642068344394,4916.060921308611
2725,5513.307612938632,16084.804649540174,2455.8641756698926,13412.937515187468,6464.188185716715,4961.700239248463
2726,5467.775488924026,15945.88859673547,2454.512279089381,13403.574329962476,6492.835267476972,4890.581292854052
2727,5467.68702910543,15817.572498378231,2459.1522102978806,13361.432069448847,6544.960159969294,4806.094364710392
2728,5529.878865626421,15853.359488926184,2481.513069825729,13275.765917809926,6701.081706917637,4793.264258323848
2729,5566.687710783157,15882.459819378108,2520.6058985914565,13075.561981019098,6846.200208501691,4765.91263942801
2730,5634.289128833767,15908.184906160492,2574.9277703199086,12928.941190522359,7206.6931997917345,4571.111724426194
2731,5817.917969404632,16309.043390681825,2722.7037108074906,13519.551516941809,7501.299049768145,4724.133969309085
2732,5701.562645006177,16671.95517772655,2797.506434115261,14039.835919282123,7586.00170041271,4752.676300541323
2733,5331.781489861194,15808.96036780745,2659.2523745347653,13649.603366139218,7194.192700103041,4653.6451040427355
2734,4984.807898348974,14520.10216332139,2395.574005926694,12638.316706723037,6647.811764019586,4268.558909329559
2735,4771.900155819647,13380.428452552196,2159.3323214947036,11728.958798251146,6017.397211865951,4042.8337835550906
2736,4663.5267594369625,12733.97759565563,2473.8259403838374,14078.27325616688,6973.136440733372,5570.625801273897
2737,4643.720801517849,12426.369721337074,2338.742089409279,13411.723580519129,6598.171360288898,5553.084948348074
2738,4686.488116593694,12355.264243847312,2270.422728152724,12957.780982389602,6359.162061479835,5525.34800476238
2739,4851.3155842251135,12546.943456832236,2240.223551965793,12802.707453981571,6262.452854029855,5560.378095427735
2740,5243.136814359985,13263.836733395707,2262.2316424304363,12879.095655360386,6262.21303655401,5643.4038596778255
2741,5771.536753439244,14654.407226629555,2362.156633559016,13362.345865396346,6328.433279244858,5755.432705352869
2742,6084.5619623502835,16455.583892920466,2522.487519005568,13872.188864939091,6673.262519249133,6074.50084172404
2743,6058.607488760825,17282.607961094942,2653.5194476639754,14414.81711697313,7147.594800642486,6369.420182159527
2744,5939.91111613114,17202.68158846526,2795.869301534893,15171.222888449855,7379.143892554884,6650.99428270909
2745,5786.002253118582,16932.87464883097,2885.4708794881717,15804.45482864479,7532.068608878393,6747.42300493276
2746,5657.674333368632,16710.53865245929,2947.410464374118,16182.280912311311,7622.369234470476,6750.498051238314
2747,5583.400127906093,16423.849649019317,2975.7788261220035,16502.12958347634,7793.948188500288,6437.377986697852
2748,5491.13261132979,16197.411523313998,2982.4648592000917,16631.160900519088,7786.13759069105,6385.29814912509
2749,5419.803985394178,15988.89089196656,2978.051324429587,16637.131062378376,7699.708635691065,6339.41243187987
2750,5376.632341139327,15794.21667418764,2974.494486828349,16672.61309469297,7703.299072859713,6379.943305261399
2751,5386.8630960421715,15687.904287454176,2986.1464259529052,16572.788464552188,7827.666345188695,6313.975573275783
2752,5448.262476938928,15675.455461700043,3020.083787955528,16457.405952784775,8082.453813188177,6217.205660495956
2753,5507.7565846945745,15684.904812495033,3077.976023866828,16234.013095907276,8396.423274168103,6066.163694466949
2754,5574.068311460897,15651.563965737289,3151.255036063902,16103.003046817355,8680.18132153168,6178.1050450381845
2755,5743.381767281654,16009.573485789124,3340.2870456251617,16837.637597515677,9022.87597486206,6371.946755874339
2756,5630.870177082422,16478.223325910643,3431.2277783470636,17522.918122776755,9149.117677829488,6426.191715866155
2757,5315.2241576313945,15719.728846729238,3260.9162545776753,17017.82818947557,8784.440379068215,6170.914918233336
2758,4991.039410502862,14520.510314797426,2964.017351688209,15824.734211632822,8077.936960456857,5861.421159342515
2759,4765.968513607002,13544.125845161003,2678.4541454362784,14699.877314981712,7390.201204922042,5438.537171597465
2760,4451.698328327345,12431.673230344095,2109.8466236751356,11389.804637876094,6775.604064503507,4744.925877059583
2761,4440.951636398539,12139.975320157248,2005.4687916585851,10944.1991024296,6401.238930093137,4701.685743053873
2762,4482.987333881759,12036.58822507486,1945.255254661918,10637.356957122749,6212.677793332019,4709.544843051713
2763,4631.824078968963,12225.847762727672,1922.5747226460162,10587.206921246372,6158.442742207019,4750.479340705345
2764,5011.260324964483,12891.893741686046,1952.610290768285,10708.450379106847,6193.566266916632,4913.315757272703
2765,5502.483636496149,14217.579571767346,2072.686513688881,11230.32151417239,6438.988891571658,5134.38565968595
2766,5793.078231848446,15748.30737683185,2277.264474854561,11817.46724633285,6888.609876793384,5549.358786018814
2767,5789.481813705558,16604.317186987148,2418.1994987856956,12439.408473855687,7271.152774453932,5815.776548016378
2768,5680.273594160867,16566.59197904961,2524.990149440295,12935.696635477647,7418.275621879445,5901.507341337998
2769,5550.213587874039,16371.627694901985,2609.940411457558,13671.447559712613,7519.055108055107,5977.959700369865
2770,5411.978919590599,16147.099316869992,2664.487510549161,14061.110971054351,7736.153467835966,5933.129128727296
2771,5324.197113641285,15997.65506742577,2687.512397821061,14311.620427025802,7813.120376846416,5802.2208429733355
2772,5228.712792001908,15786.096906008683,2697.6432678680844,14452.645277626725,7911.135337203767,5709.291066799814
2773,5147.941755986611,15669.06988779586,2697.3559437074414,14477.287876843902,7973.56018005838,5709.609839744874
2774,5125.773189763676,15541.538748048857,2689.8698379984885,14540.969416098535,7891.331665014871,5657.886595417315
2775,5167.377069397082,15501.06856886301,2689.288215411929,14395.068659972694,7919.2027006083135,5594.89746681727
2776,5264.974609058179,15477.665369365928,2707.3993928541295,14202.882032979032,8055.546862540287,5656.940613646619
2777,5335.113833947731,15495.393197972679,2744.925605978356,13907.635487869698,8316.16468846131,5576.287615878949
2778,5389.997590904961,15362.606215771726,2788.1447861997253,13615.57887409332,8495.861028314432,5592.234509628283
2779,5531.157728200327,15454.33097999859,2938.4312603567882,14151.512180904716,8832.889187257588,5789.112782576225
2780,5377.590532699143,15539.214304614043,3015.3562786129683,14806.649485880767,8958.118696093596,5727.481683499205
2781,5059.9760323917135,15027.748805090114,2860.12302724304,14304.193465361688,8669.74330099874,5538.224049220158
2782,4731.599128345382,13999.798855398687,2577.9365037837715,13121.313864180542,7876.651675949421,5233.199643806215
2783,4509.392435708409,13141.981122528436,2323.729969660833,12109.182054859488,7354.405185377741,4802.8761833480785
2784,4489.900596170925,12366.648030694965,1984.9942713467917,9767.173742488414,5342.3358647668,4054.7531144019995
2785,4451.038824731072,11987.619626911792,1874.5934632099375,9341.655845184809,5075.732384492606,4023.2430995671025
2786,4482.566785675277,11840.970996529453,1818.6592129484065,9063.282645332127,4928.40125164709,4004.0112264906606
2787,4629.014465381925,11931.44107871423,1795.8942592539977,9005.382845386943,4866.949887610697,4030.1254283962135
2788,4997.60067609564,12355.25593416192,1826.7956793343706,9074.690808847014,4893.509461787216,4160.741572761923
2789,5503.569484218003,13122.049061161852,1938.7826774155203,9604.006237349455,5083.078916914282,4374.9412525515645
2790,5792.129187888039,13749.208148724041,2127.1068943630507,10126.564721430275,5467.857936722952,4761.680014570002
2791,5810.782429225542,14432.897885396878,2259.0884816529074,10706.339152824592,5778.003742797888,5071.594825752781
2792,5743.681239133321,15102.121356274101,2367.5629987919615,11350.372543057645,5953.909527697542,5105.128746017565
